dist_thr	perc_thr	alpha_mod	alpha_thr	filt_pix_num	spar_pix_num	mean_dist_filt	mean_dist_spar	median_dist_filt	median_dist_spar	experiment	resolution	init_pix_num	mean_dist_init	median_dist_init	intra_pix_num	mean_intra_init	median_intra_init
10000000	0	min	optimal	48031387	1884317	2492653.5942008086	882504.7855535984	1430000.0	730000.0	GM_set3_bio1_tec1_4DNFIMC4GWKO_10kb	10000	146226130	487134941.94744813	54620000.0	80214906	18397869.253751915	5150000.0
10000000	0	min	0.05	48031387	8801	2492653.5942008086	957737.7570730599	1430000.0	700000.0	GM_set3_bio1_tec1_4DNFIMC4GWKO_10kb	10000	146226130	487134941.94744813	54620000.0	80214906	18397869.253751915	5150000.0
100000000	0	min	optimal	77406023	3026773	14569381.515570177	1226104.3560253775	4700000.0	710000.0	GM_set3_bio1_tec1_4DNFIMC4GWKO_10kb	10000	146226130	487134941.94744813	54620000.0	80214906	18397869.253751915	5150000.0
100000000	0	min	0.05	77406023	20433	14569381.515570177	2308553.320608819	4700000.0	570000.0	GM_set3_bio1_tec1_4DNFIMC4GWKO_10kb	10000	146226130	487134941.94744813	54620000.0	80214906	18397869.253751915	5150000.0
25000000	0	min	optimal	60996447	2426393	5481778.396535129	1007962.8897709481	2390000.0	720000.0	GM_set3_bio1_tec1_4DNFIMC4GWKO_10kb	10000	146226130	487134941.94744813	54620000.0	80214906	18397869.253751915	5150000.0
25000000	0	min	0.05	60996447	13970	5481778.396535129	1823435.9341445956	2390000.0	670000.0	GM_set3_bio1_tec1_4DNFIMC4GWKO_10kb	10000	146226130	487134941.94744813	54620000.0	80214906	18397869.253751915	5150000.0
5000000	0	min	optimal	39448040	1408926	1459874.4756393475	834259.3649347092	1020000.0	740000.0	GM_set3_bio1_tec1_4DNFIMC4GWKO_10kb	10000	146226130	487134941.94744813	54620000.0	80214906	18397869.253751915	5150000.0
5000000	0	min	0.05	39448040	6568	1459874.4756393475	964199.1473812424	1020000.0	750000.0	GM_set3_bio1_tec1_4DNFIMC4GWKO_10kb	10000	146226130	487134941.94744813	54620000.0	80214906	18397869.253751915	5150000.0
50000000	0	min	optimal	71120323	2782882	9776094.982442642	1154346.9611719074	3620000.0	720000.0	GM_set3_bio1_tec1_4DNFIMC4GWKO_10kb	10000	146226130	487134941.94744813	54620000.0	80214906	18397869.253751915	5150000.0
50000000	0	min	0.05	71120323	17947	9776094.982442642	2351726.750989023	3620000.0	620000.0	GM_set3_bio1_tec1_4DNFIMC4GWKO_10kb	10000	146226130	487134941.94744813	54620000.0	80214906	18397869.253751915	5150000.0
10000000	0	max	optimal	48031387	1904203	2492653.5942008086	837695.4872983606	1430000.0	710000.0	GM_set3_bio1_tec1_4DNFIMC4GWKO_10kb	10000	146226130	487134941.94744813	54620000.0	80214906	18397869.253751915	5150000.0
10000000	0	max	0.05	48031387	3348	2492653.5942008086	1001463.5603345281	1430000.0	600000.0	GM_set3_bio1_tec1_4DNFIMC4GWKO_10kb	10000	146226130	487134941.94744813	54620000.0	80214906	18397869.253751915	5150000.0
100000000	0	max	optimal	77406023	3024992	14569381.515570177	1043877.6664533328	4700000.0	700000.0	GM_set3_bio1_tec1_4DNFIMC4GWKO_10kb	10000	146226130	487134941.94744813	54620000.0	80214906	18397869.253751915	5150000.0
100000000	0	max	0.05	77406023	10836	14569381.515570177	1565134.7360649686	4700000.0	430000.0	GM_set3_bio1_tec1_4DNFIMC4GWKO_10kb	10000	146226130	487134941.94744813	54620000.0	80214906	18397869.253751915	5150000.0
25000000	0	max	optimal	60996447	2398318	5481778.396535129	929459.6296237613	2390000.0	700000.0	GM_set3_bio1_tec1_4DNFIMC4GWKO_10kb	10000	146226130	487134941.94744813	54620000.0	80214906	18397869.253751915	5150000.0
25000000	0	max	0.05	60996447	6197	5481778.396535129	1375522.026787155	2390000.0	480000.0	GM_set3_bio1_tec1_4DNFIMC4GWKO_10kb	10000	146226130	487134941.94744813	54620000.0	80214906	18397869.253751915	5150000.0
5000000	0	max	optimal	39448040	1612675	1459874.4756393475	806201.1502627622	1020000.0	720000.0	GM_set3_bio1_tec1_4DNFIMC4GWKO_10kb	10000	146226130	487134941.94744813	54620000.0	80214906	18397869.253751915	5150000.0
5000000	0	max	0.05	39448040	1966	1459874.4756393475	1048641.9125127161	1020000.0	720000.0	GM_set3_bio1_tec1_4DNFIMC4GWKO_10kb	10000	146226130	487134941.94744813	54620000.0	80214906	18397869.253751915	5150000.0
50000000	0	max	optimal	71120323	2840997	9776094.982442642	1015239.8295387147	3620000.0	700000.0	GM_set3_bio1_tec1_4DNFIMC4GWKO_10kb	10000	146226130	487134941.94744813	54620000.0	80214906	18397869.253751915	5150000.0
50000000	0	max	0.05	71120323	8911	9776094.982442642	1409590.3938951858	3620000.0	450000.0	GM_set3_bio1_tec1_4DNFIMC4GWKO_10kb	10000	146226130	487134941.94744813	54620000.0	80214906	18397869.253751915	5150000.0
